season,date,team1,team2,true_home_team_result,simulated_home_team_result
2017,2018-03-18,RBL,BAY,1,0
2017,2018-03-17,AUG,WERB,-1,-1
2017,2018-03-17,EINF,MAI,1,1
2017,2018-03-17,HAM,HERT,-1,0
2017,2018-03-17,M'G,HOF,0,1
2017,2018-03-17,WOB,SCH,-1,1
2017,2018-03-16,FRE,STU,-1,1
2017,2018-03-12,WERB,KOL,1,0
2017,2018-03-11,DOR,EINF,1,0
2017,2018-03-11,STU,RBL,0,-1
2017,2018-03-10,BAY,HAM,1,0
2017,2018-03-10,HAN,AUG,-1,-1
2017,2018-03-10,HERT,FRE,0,-1
2017,2018-03-10,HOF,WOB,1,0
2017,2018-03-10,LEVK,M'G,1,0
2017,2018-03-09,MAI,SCH,-1,0
2017,2018-03-04,KOL,STU,-1,-1
2017,2018-03-04,FRE,BAY,-1,0
2017,2018-03-03,AUG,HOF,-1,-1
2017,2018-03-03,EINF,HAN,1,0
2017,2018-03-03,HAM,MAI,0,1
2017,2018-03-03,RBL,DOR,0,-1
2017,2018-03-03,SCH,HERT,1,-1
2017,2018-03-03,WOB,LEVK,-1,1
2017,2018-03-02,M'G,WERB,0,0
2017,2018-02-26,DOR,AUG,0,-1
2017,2018-02-25,LEVK,SCH,-1,1
2017,2018-02-25,RBL,KOL,-1,1
2017,2018-02-24,BAY,HERT,0,1
2017,2018-02-24,HAN,M'G,-1,-1
2017,2018-02-24,HOF,FRE,0,-1
2017,2018-02-24,STU,EINF,1,-1
2017,2018-02-24,WERB,HAM,1,1
2017,2018-02-23,MAI,WOB,0,0
2017,2018-02-19,EINF,RBL,1,0
2017,2018-02-18,AUG,STU,-1,-1
2017,2018-02-18,M'G,DOR,-1,0
2017,2018-02-17,KOL,HAN,0,1
2017,2018-02-17,FRE,WERB,1,1
2017,2018-02-17,HAM,LEVK,-1,-1
2017,2018-02-17,SCH,HOF,1,-1
2017,2018-02-17,WOB,BAY,-1,0
2017,2018-02-16,HERT,MAI,-1,-1
2017,2018-02-11,STU,M'G,1,1
2017,2018-02-11,WERB,WOB,1,0
2017,2018-02-10,BAY,SCH,1,1
2017,2018-02-10,DOR,HAM,1,0
2017,2018-02-10,EINF,KOL,1,-1
2017,2018-02-10,HAN,FRE,1,1
2017,2018-02-10,HOF,MAI,1,0
2017,2018-02-10,LEVK,HERT,-1,1
2017,2018-02-09,RBL,AUG,1,-1
2017,2018-02-04,AUG,EINF,1,-1
2017,2018-02-04,HAM,HAN,0,0
2017,2018-02-03,FRE,LEVK,0,1
2017,2018-02-03,HERT,HOF,0,0
2017,2018-02-03,MAI,BAY,-1,0
2017,2018-02-03,M'G,RBL,-1,1
2017,2018-02-03,SCH,WERB,-1,1
2017,2018-02-03,WOB,STU,0,1
2017,2018-02-02,KOL,DOR,-1,0
2017,2018-01-28,HAN,WOB,-1,0
2017,2018-01-28,LEVK,MAI,1,1
2017,2018-01-27,BAY,HOF,1,-1
2017,2018-01-27,DOR,FRE,0,1
2017,2018-01-27,KOL,AUG,0,0
2017,2018-01-27,RBL,HAM,0,-1
2017,2018-01-27,STU,SCH,-1,0
2017,2018-01-27,WERB,HERT,0,-1
2017,2018-01-26,EINF,M'G,1,-1
2017,2018-01-21,BAY,WERB,1,1
2017,2018-01-21,SCH,HAN,0,1
2017,2018-01-20,FRE,RBL,1,0
2017,2018-01-20,HAM,KOL,-1,0
2017,2018-01-20,HOF,LEVK,-1,-1
2017,2018-01-20,MAI,STU,1,1
2017,2018-01-20,M'G,AUG,1,1
2017,2018-01-20,WOB,EINF,-1,-1
2017,2018-01-19,HERT,DOR,0,-1
2017,2018-01-14,DOR,WOB,0,0
2017,2018-01-14,KOL,M'G,1,-1
2017,2018-01-13,AUG,HAM,1,1
2017,2018-01-13,EINF,FRE,0,-1
2017,2018-01-13,HAN,MAI,1,0
2017,2018-01-13,RBL,SCH,1,1
2017,2018-01-13,STU,HERT,1,-1
2017,2018-01-13,WERB,HOF,0,-1
2017,2018-01-12,LEVK,BAY,-1,1
2017,2017-12-17,HAN,LEVK,0,-1
2017,2017-12-17,RBL,HERT,-1,1
2017,2017-12-16,AUG,FRE,0,1
2017,2017-12-16,DOR,HOF,1,0
2017,2017-12-16,EINF,SCH,0,1
2017,2017-12-16,KOL,WOB,1,1
2017,2017-12-16,STU,BAY,-1,-1
2017,2017-12-16,WERB,MAI,0,0
2017,2017-12-15,M'G,HAM,1,-1
2017,2017-12-13,BAY,KOL,1,-1
2017,2017-12-13,HERT,HAN,1,0
2017,2017-12-13,HOF,STU,1,1
2017,2017-12-13,LEVK,WERB,1,1
2017,2017-12-13,SCH,AUG,1,0
2017,2017-12-12,FRE,M'G,1,0
2017,2017-12-12,HAM,EINF,-1,-1
2017,2017-12-12,MAI,DOR,-1,1
2017,2017-12-12,WOB,RBL,0,0
2017,2017-12-10,AUG,HERT,0,0
2017,2017-12-10,KOL,FRE,-1,1
2017,2017-12-10,HAN,HOF,1,-1
2017,2017-12-09,DOR,WERB,-1,0
2017,2017-12-09,EINF,BAY,-1,1
2017,2017-12-09,HAM,WOB,0,1
2017,2017-12-09,M'G,SCH,0,0
2017,2017-12-09,RBL,MAI,0,0
2017,2017-12-08,STU,LEVK,-1,-1
2017,2017-12-03,HERT,EINF,-1,1
2017,2017-12-03,WOB,M'G,1,0
2017,2017-12-02,BAY,HAN,1,-1
2017,2017-12-02,HOF,RBL,1,1
2017,2017-12-02,LEVK,DOR,0,0
2017,2017-12-02,MAI,AUG,-1,1
2017,2017-12-02,SCH,KOL,0,-1
2017,2017-12-02,WERB,STU,1,0
2017,2017-12-01,FRE,HAM,0,0
2017,2017-11-26,KOL,HERT,-1,0
2017,2017-11-26,HAM,HOF,1,-1
2017,2017-11-25,AUG,WOB,1,0
2017,2017-11-25,DOR,SCH,0,1
2017,2017-11-25,EINF,LEVK,-1,0
2017,2017-11-25,FRE,MAI,1,0
2017,2017-11-25,M'G,BAY,1,0
2017,2017-11-25,RBL,WERB,1,0
2017,2017-11-24,HAN,STU,0,-1
2017,2017-11-19,SCH,HAM,1,1
2017,2017-11-19,WERB,HAN,1,0
2017,2017-11-18,BAY,AUG,1,-1
2017,2017-11-18,HERT,M'G,-1,-1
2017,2017-11-18,HOF,EINF,0,1
2017,2017-11-18,LEVK,RBL,0,0
2017,2017-11-18,MAI,KOL,1,1
2017,2017-11-18,WOB,FRE,1,-1
2017,2017-11-17,STU,DOR,1,1
2017,2017-11-05,KOL,HOF,-1,-1
2017,2017-11-05,WOB,HERT,0,-1
2017,2017-11-04,AUG,LEVK,0,1
2017,2017-11-04,DOR,BAY,-1,0
2017,2017-11-04,FRE,SCH,-1,1
2017,2017-11-04,HAM,STU,1,0
2017,2017-11-04,M'G,MAI,0,0
2017,2017-11-04,RBL,HAN,1,0
2017,2017-11-03,EINF,WERB,1,-1
2017,2017-10-29,STU,FRE,1,1
2017,2017-10-29,WERB,AUG,-1,0
2017,2017-10-28,BAY,RBL,1,0
2017,2017-10-28,HAN,DOR,1,-1
2017,2017-10-28,HERT,HAM,1,0
2017,2017-10-28,HOF,M'G,-1,1
2017,2017-10-28,LEVK,KOL,1,-1
2017,2017-10-28,SCH,WOB,0,0
2017,2017-10-27,MAI,EINF,0,1
2017,2017-10-22,KOL,WERB,0,-1
2017,2017-10-22,FRE,HERT,0,0
2017,2017-10-22,WOB,HOF,0,0
2017,2017-10-21,AUG,HAN,-1,1
2017,2017-10-21,EINF,DOR,0,0
2017,2017-10-21,HAM,BAY,-1,0
2017,2017-10-21,M'G,LEVK,-1,1
2017,2017-10-21,RBL,STU,1,0
2017,2017-10-20,SCH,MAI,1,-1
2017,2017-10-15,LEVK,WOB,0,0
2017,2017-10-15,WERB,M'G,-1,1
2017,2017-10-14,BAY,FRE,1,1
2017,2017-10-14,DOR,RBL,-1,1
2017,2017-10-14,HAN,EINF,-1,-1
2017,2017-10-14,HERT,SCH,-1,1
2017,2017-10-14,HOF,AUG,0,1
2017,2017-10-14,MAI,HAM,1,-1
2017,2017-10-13,STU,KOL,1,-1
2017,2017-10-01,KOL,RBL,-1,0
2017,2017-10-01,FRE,HOF,1,1
2017,2017-10-01,HERT,BAY,0,1
2017,2017-09-30,AUG,DOR,-1,0
2017,2017-09-30,EINF,STU,1,1
2017,2017-09-30,HAM,WERB,0,-1
2017,2017-09-30,M'G,HAN,1,1
2017,2017-09-30,WOB,MAI,0,-1
2017,2017-09-29,SCH,LEVK,0,-1
2017,2017-09-24,HAN,KOL,0,0
2017,2017-09-24,LEVK,HAM,1,-1
2017,2017-09-23,DOR,M'G,1,0
2017,2017-09-23,HOF,SCH,1,-1
2017,2017-09-23,MAI,HERT,1,-1
2017,2017-09-23,RBL,EINF,1,1
2017,2017-09-23,STU,AUG,0,-1
2017,2017-09-23,WERB,FRE,0,0
2017,2017-09-22,BAY,WOB,0,-1
2017,2017-09-20,KOL,EINF,-1,1
2017,2017-09-20,FRE,HAN,0,0
2017,2017-09-20,HAM,DOR,-1,1
2017,2017-09-20,HERT,LEVK,1,0
2017,2017-09-20,MAI,HOF,-1,1
2017,2017-09-19,AUG,RBL,1,1
2017,2017-09-19,M'G,STU,1,1
2017,2017-09-19,SCH,BAY,-1,1
2017,2017-09-19,WOB,WERB,0,-1
2017,2017-09-17,DOR,KOL,1,-1
2017,2017-09-17,HOF,HERT,0,0
2017,2017-09-17,LEVK,FRE,1,1
2017,2017-09-16,BAY,MAI,1,1
2017,2017-09-16,EINF,AUG,-1,0
2017,2017-09-16,RBL,M'G,0,0
2017,2017-09-16,STU,WOB,1,0
2017,2017-09-16,WERB,SCH,-1,-1
2017,2017-09-15,HAN,HAM,1,1
2017,2017-09-10,HERT,WERB,0,1
2017,2017-09-10,SCH,STU,1,0
2017,2017-09-09,AUG,KOL,1,1
2017,2017-09-09,FRE,DOR,0,0
2017,2017-09-09,HOF,BAY,1,1
2017,2017-09-09,MAI,LEVK,1,-1
2017,2017-09-09,M'G,EINF,-1,1
2017,2017-09-09,WOB,HAN,0,-1
2017,2017-09-08,HAM,RBL,-1,0
2017,2017-08-27,HAN,SCH,1,-1
2017,2017-08-27,RBL,FRE,1,1
2017,2017-08-26,AUG,M'G,0,1
2017,2017-08-26,DOR,HERT,1,0
2017,2017-08-26,EINF,WOB,-1,1
2017,2017-08-26,LEVK,HOF,0,0
2017,2017-08-26,STU,MAI,1,1
2017,2017-08-26,WERB,BAY,-1,0
2017,2017-08-25,KOL,HAM,-1,-1
2017,2017-08-20,FRE,EINF,0,0
2017,2017-08-20,M'G,KOL,1,-1
2017,2017-08-19,HAM,AUG,1,0
2017,2017-08-19,HERT,STU,1,1
2017,2017-08-19,HOF,WERB,1,-1
2017,2017-08-19,MAI,HAN,-1,1
2017,2017-08-19,SCH,RBL,1,-1
2017,2017-08-19,WOB,DOR,-1,1
2017,2017-08-18,BAY,LEVK,1,0
2016,2017-05-20,BAY,FRE,1,1
2016,2017-05-20,DOR,WERB,1,0
2016,2017-05-20,EINF,RBL,0,-1
2016,2017-05-20,KOL,MAI,1,-1
2016,2017-05-20,HAM,WOB,1,0
2016,2017-05-20,HERT,LEVK,-1,0
2016,2017-05-20,HOF,AUG,0,-1
2016,2017-05-20,ING,SCH,0,0
2016,2017-05-20,M'G,DAR,0,1
2016,2017-05-13,AUG,DOR,0,-1
2016,2017-05-13,DAR,HERT,-1,-1
2016,2017-05-13,FRE,ING,0,1
2016,2017-05-13,LEVK,KOL,0,0
2016,2017-05-13,MAI,EINF,1,-1
2016,2017-05-13,RBL,BAY,-1,-1
2016,2017-05-13,SCH,HAM,0,-1
2016,2017-05-13,WERB,HOF,-1,-1
2016,2017-05-13,WOB,M'G,0,1
2016,2017-05-07,FRE,SCH,1,0
2016,2017-05-07,HAM,MAI,0,-1
2016,2017-05-06,BAY,DAR,1,1
2016,2017-05-06,DOR,HOF,1,1
2016,2017-05-06,EINF,WOB,-1,1
2016,2017-05-06,HERT,RBL,-1,-1
2016,2017-05-06,ING,LEVK,0,1
2016,2017-05-06,M'G,AUG,0,-1
2016,2017-05-05,KOL,WERB,1,-1
2016,2017-04-30,AUG,HAM,1,1
2016,2017-04-30,HOF,EINF,1,-1
2016,2017-04-29,DAR,FRE,1,0
2016,2017-04-29,DOR,KOL,0,1
2016,2017-04-29,MAI,M'G,-1,-1
2016,2017-04-29,RBL,ING,0,1
2016,2017-04-29,WERB,HERT,1,-1
2016,2017-04-29,WOB,BAY,-1,0
2016,2017-04-28,LEVK,SCH,-1,0
2016,2017-04-23,FRE,LEVK,1,-1
2016,2017-04-23,SCH,RBL,0,1
2016,2017-04-22,BAY,MAI,0,1
2016,2017-04-22,EINF,AUG,1,0
2016,2017-04-22,HAM,DAR,-1,0
2016,2017-04-22,HERT,WOB,1,1
2016,2017-04-22,ING,WERB,-1,1
2016,2017-04-22,M'G,DOR,-1,0
2016,2017-04-21,KOL,HOF,0,0
2016,2017-04-16,DAR,SCH,1,1
2016,2017-04-16,WERB,HAM,1,0
2016,2017-04-15,AUG,KOL,1,-1
2016,2017-04-15,DOR,EINF,1,-1
2016,2017-04-15,HOF,M'G,1,-1
2016,2017-04-15,LEVK,BAY,0,1
2016,2017-04-15,MAI,HERT,1,1
2016,2017-04-15,RBL,FRE,1,0
2016,2017-04-15,WOB,ING,1,1
2016,2017-04-09,HERT,AUG,1,0
2016,2017-04-09,ING,DAR,1,1
2016,2017-04-08,BAY,DOR,1,0
2016,2017-04-08,KOL,M'G,-1,-1
2016,2017-04-08,FRE,MAI,1,-1
2016,2017-04-08,HAM,HOF,1,-1
2016,2017-04-08,RBL,LEVK,1,0
2016,2017-04-08,SCH,WOB,1,-1
2016,2017-04-07,EINF,WERB,0,-1
2016,2017-04-05,AUG,ING,-1,0
2016,2017-04-05,DAR,LEVK,-1,0
2016,2017-04-05,MAI,RBL,-1,0
2016,2017-04-05,M'G,HERT,1,0
2016,2017-04-05,WOB,FRE,-1,-1
2016,2017-04-04,DOR,HAM,1,0
2016,2017-04-04,KOL,EINF,1,-1
2016,2017-04-04,HOF,BAY,1,-1
2016,2017-04-04,WERB,SCH,1,0
2016,2017-04-02,ING,MAI,1,-1
2016,2017-04-02,LEVK,WOB,0,-1
2016,2017-04-01,BAY,AUG,1,-1
2016,2017-04-01,EINF,M'G,0,-1
2016,2017-04-01,FRE,WERB,-1,1
2016,2017-04-01,HAM,KOL,1,1
2016,2017-04-01,RBL,DAR,1,-1
2016,2017-04-01,SCH,DOR,0,0
2016,2017-03-31,HERT,HOF,-1,1
2016,2017-03-19,MAI,SCH,-1,-1
2016,2017-03-19,M'G,BAY,-1,0
2016,2017-03-18,AUG,FRE,0,1
2016,2017-03-18,EINF,HAM,0,-1
2016,2017-03-18,KOL,HERT,1,-1
2016,2017-03-18,HOF,LEVK,1,1
2016,2017-03-18,WERB,RBL,1,1
2016,2017-03-18,WOB,DAR,1,-1
2016,2017-03-17,DOR,ING,1,1
2016,2017-03-12,HAM,M'G,1,-1
2016,2017-03-12,SCH,AUG,1,1
2016,2017-03-11,BAY,EINF,1,0
2016,2017-03-11,DAR,MAI,1,-1
2016,2017-03-11,FRE,HOF,0,0
2016,2017-03-11,HERT,DOR,1,0
2016,2017-03-11,ING,KOL,0,0
2016,2017-03-11,RBL,WOB,-1,1
2016,2017-03-10,LEVK,WERB,0,-1
2016,2017-03-05,EINF,FRE,-1,1
2016,2017-03-05,HAM,HERT,1,-1
2016,2017-03-04,DOR,LEVK,1,-1
2016,2017-03-04,KOL,BAY,-1,1
2016,2017-03-04,HOF,ING,1,1
2016,2017-03-04,MAI,WOB,0,-1
2016,2017-03-04,M'G,SCH,1,-1
2016,2017-03-04,WERB,DAR,1,1
2016,2017-03-03,AUG,RBL,0,1
2016,2017-02-26,ING,M'G,-1,1
2016,2017-02-26,SCH,HOF,0,1
2016,2017-02-25,BAY,HAM,1,1
2016,2017-02-25,DAR,AUG,-1,1
2016,2017-02-25,FRE,DOR,-1,0
2016,2017-02-25,HERT,EINF,1,-1
2016,2017-02-25,LEVK,MAI,-1,-1
2016,2017-02-25,RBL,KOL,1,1
2016,2017-02-24,WOB,WERB,-1,0
2016,2017-02-19,KOL,SCH,0,-1
2016,2017-02-19,M'G,RBL,-1,-1
2016,2017-02-18,DOR,WOB,1,1
2016,2017-02-18,EINF,ING,-1,1
2016,2017-02-18,HAM,FRE,0,1
2016,2017-02-18,HERT,BAY,0,0
2016,2017-02-18,HOF,DAR,1,1
2016,2017-02-18,MAI,WERB,-1,1
2016,2017-02-17,AUG,LEVK,-1,1
2016,2017-02-12,FRE,KOL,1,1
2016,2017-02-12,WOB,HOF,1,0
2016,2017-02-11,DAR,DOR,1,1
2016,2017-02-11,ING,BAY,-1,0
2016,2017-02-11,LEVK,EINF,1,0
2016,2017-02-11,RBL,HAM,-1,0
2016,2017-02-11,SCH,HERT,1,1
2016,2017-02-11,WERB,M'G,-1,1
2016,2017-02-10,MAI,AUG,1,0
2016,2017-02-05,AUG,WERB,1,1
2016,2017-02-05,EINF,DAR,1,1
2016,2017-02-04,BAY,SCH,0,-1
2016,2017-02-04,DOR,RBL,1,1
2016,2017-02-04,KOL,WOB,1,1
2016,2017-02-04,HERT,ING,1,-1
2016,2017-02-04,HOF,MAI,1,0
2016,2017-02-04,M'G,FRE,1,-1
2016,2017-02-03,HAM,LEVK,1,1
2016,2017-01-29,FRE,HERT,1,1
2016,2017-01-29,MAI,DOR,0,-1
2016,2017-01-28,DAR,KOL,-1,-1
2016,2017-01-28,ING,HAM,1,-1
2016,2017-01-28,LEVK,M'G,-1,-1
2016,2017-01-28,RBL,HOF,1,1
2016,2017-01-28,WERB,BAY,-1,-1
2016,2017-01-28,WOB,AUG,-1,1
2016,2017-01-27,SCH,EINF,-1,0
2016,2017-01-22,LEVK,HERT,1,0
2016,2017-01-22,MAI,KOL,0,1
2016,2017-01-21,AUG,HOF,-1,0
2016,2017-01-21,DAR,M'G,0,1
2016,2017-01-21,RBL,EINF,1,0
2016,2017-01-21,SCH,ING,1,0
2016,2017-01-21,WERB,DOR,-1,0
2016,2017-01-21,WOB,HAM,1,0
2016,2017-01-20,FRE,BAY,-1,1
2016,2016-12-21,BAY,RBL,1,0
2016,2016-12-21,KOL,LEVK,0,1
2016,2016-12-21,HERT,DAR,1,0
2016,2016-12-21,HOF,WERB,0,0
2016,2016-12-21,ING,FRE,-1,-1
2016,2016-12-20,DOR,AUG,0,-1
2016,2016-12-20,EINF,MAI,1,-1
2016,2016-12-20,HAM,SCH,1,-1
2016,2016-12-20,M'G,WOB,-1,1
2016,2016-12-18,DAR,BAY,-1,0
2016,2016-12-18,LEVK,ING,-1,0
2016,2016-12-17,AUG,M'G,1,0
2016,2016-12-17,MAI,HAM,1,0
2016,2016-12-17,RBL,HERT,1,-1
2016,2016-12-17,SCH,FRE,0,0
2016,2016-12-17,WERB,KOL,0,-1
2016,2016-12-17,WOB,EINF,1,-1
2016,2016-12-16,HOF,DOR,0,0
2016,2016-12-11,M'G,MAI,1,1
2016,2016-12-11,SCH,LEVK,-1,0
2016,2016-12-10,BAY,WOB,1,1
2016,2016-12-10,KOL,DOR,0,1
2016,2016-12-10,FRE,DAR,1,-1
2016,2016-12-10,HAM,AUG,1,-1
2016,2016-12-10,HERT,WERB,-1,-1
2016,2016-12-10,ING,RBL,1,1
2016,2016-12-09,EINF,HOF,0,0
2016,2016-12-04,AUG,EINF,0,-1
2016,2016-12-04,DAR,HAM,-1,1
2016,2016-12-03,DOR,M'G,1,1
2016,2016-12-03,HOF,KOL,1,-1
2016,2016-12-03,LEVK,FRE,0,-1
2016,2016-12-03,RBL,SCH,1,-1
2016,2016-12-03,WERB,ING,1,0
2016,2016-12-03,WOB,HERT,-1,0
2016,2016-12-02,MAI,BAY,-1,-1
2016,2016-11-27,HERT,MAI,1,-1
2016,2016-11-27,SCH,DAR,1,0
2016,2016-11-26,BAY,LEVK,1,0
2016,2016-11-26,EINF,DOR,1,-1
2016,2016-11-26,KOL,AUG,0,-1
2016,2016-11-26,HAM,WERB,0,0
2016,2016-11-26,ING,WOB,0,1
2016,2016-11-26,M'G,HOF,0,1
2016,2016-11-25,FRE,RBL,-1,1
2016,2016-11-20,HOF,HAM,0,1
2016,2016-11-20,WERB,EINF,-1,0
2016,2016-11-19,AUG,HERT,0,0
2016,2016-11-19,DAR,ING,-1,1
2016,2016-11-19,DOR,BAY,1,1
2016,2016-11-19,MAI,FRE,1,0
2016,2016-11-19,M'G,KOL,-1,-1
2016,2016-11-19,WOB,SCH,-1,-1
2016,2016-11-18,LEVK,RBL,-1,-1
2016,2016-11-06,RBL,MAI,1,0
2016,2016-11-06,SCH,WERB,1,1
2016,2016-11-05,BAY,HOF,0,-1
2016,2016-11-05,EINF,KOL,1,-1
2016,2016-11-05,FRE,WOB,-1,-1
2016,2016-11-05,HAM,DOR,-1,0
2016,2016-11-05,ING,AUG,-1,1
2016,2016-11-05,LEVK,DAR,1,1
2016,2016-11-04,HERT,M'G,1,-1
2016,2016-10-30,KOL,HAM,1,1
2016,2016-10-30,HOF,HERT,1,0
2016,2016-10-29,AUG,BAY,-1,1
2016,2016-10-29,DAR,RBL,-1,0
2016,2016-10-29,DOR,SCH,0,0
2016,2016-10-29,MAI,ING,1,1
2016,2016-10-29,WERB,FRE,-1,0
2016,2016-10-29,WOB,LEVK,-1,1
2016,2016-10-28,M'G,EINF,0,1
2016,2016-10-23,RBL,WERB,1,-1
2016,2016-10-23,SCH,MAI,1,-1
2016,2016-10-22,BAY,M'G,1,1
2016,2016-10-22,DAR,WOB,1,1
2016,2016-10-22,FRE,AUG,1,1
2016,2016-10-22,HERT,KOL,1,1
2016,2016-10-22,ING,DOR,0,1
2016,2016-10-22,LEVK,HOF,-1,1
2016,2016-10-21,HAM,EINF,-1,-1
2016,2016-10-16,MAI,DAR,1,0
2016,2016-10-16,WOB,RBL,-1,1
2016,2016-10-15,AUG,SCH,0,-1
2016,2016-10-15,EINF,BAY,0,-1
2016,2016-10-15,KOL,ING,1,0
2016,2016-10-15,HOF,FRE,1,0
2016,2016-10-15,M'G,HAM,0,0
2016,2016-10-15,WERB,LEVK,1,0
2016,2016-10-14,DOR,HERT,0,-1
2016,2016-10-02,SCH,M'G,1,-1
2016,2016-10-02,WOB,MAI,0,-1
2016,2016-10-01,BAY,KOL,0,0
2016,2016-10-01,DAR,WERB,0,-1
2016,2016-10-01,FRE,EINF,1,1
2016,2016-10-01,HERT,HAM,1,-1
2016,2016-10-01,ING,HOF,-1,0
2016,2016-10-01,LEVK,DOR,1,-1
2016,2016-09-30,RBL,AUG,1,-1
2016,2016-09-25,KOL,RBL,0,-1
2016,2016-09-25,HOF,SCH,1,-1
2016,2016-09-24,AUG,DAR,1,0
2016,2016-09-24,EINF,HERT,0,1
2016,2016-09-24,HAM,BAY,-1,1
2016,2016-09-24,MAI,LEVK,-1,-1
2016,2016-09-24,M'G,ING,1,0
2016,2016-09-24,WERB,WOB,1,0
2016,2016-09-23,DOR,FRE,1,-1
2016,2016-09-21,BAY,HERT,1,0
2016,2016-09-21,LEVK,AUG,0,0
2016,2016-09-21,RBL,M'G,0,-1
2016,2016-09-21,SCH,KOL,-1,0
2016,2016-09-21,WERB,MAI,-1,1
2016,2016-09-20,DAR,HOF,0,-1
2016,2016-09-20,FRE,HAM,1,-1
2016,2016-09-20,ING,EINF,-1,0
2016,2016-09-20,WOB,DOR,-1,0
2016,2016-09-18,AUG,MAI,-1,0
2016,2016-09-18,HERT,SCH,1,1
2016,2016-09-17,BAY,ING,1,0
2016,2016-09-17,DOR,DAR,1,-1
2016,2016-09-17,EINF,LEVK,1,0
2016,2016-09-17,HAM,RBL,-1,0
2016,2016-09-17,HOF,WOB,0,1
2016,2016-09-17,M'G,WERB,1,0
2016,2016-09-16,KOL,FRE,1,1
2016,2016-09-11,MAI,HOF,0,0
2016,2016-09-11,WERB,AUG,-1,1
2016,2016-09-10,DAR,EINF,1,1
2016,2016-09-10,FRE,M'G,1,0
2016,2016-09-10,ING,HERT,-1,-1
2016,2016-09-10,LEVK,HAM,1,0
2016,2016-09-10,RBL,DOR,1,1
2016,2016-09-10,WOB,KOL,0,1
2016,2016-09-09,SCH,BAY,-1,-1
2016,2016-08-28,HERT,FRE,1,-1
2016,2016-08-28,HOF,RBL,0,-1
2016,2016-08-27,AUG,WOB,-1,1
2016,2016-08-27,DOR,MAI,1,-1
2016,2016-08-27,EINF,SCH,1,1
2016,2016-08-27,KOL,DAR,1,0
2016,2016-08-27,HAM,ING,0,1
2016,2016-08-27,M'G,LEVK,1,1
2016,2016-08-26,BAY,WERB,1,-1
2015,2016-05-14,AUG,HAM,-1,1
2015,2016-05-14,BAY,HAN,1,-1
2015,2016-05-14,DAR,M'G,-1,1
2015,2016-05-14,DOR,KOL,0,1
2015,2016-05-14,HOF,SCH,-1,0
2015,2016-05-14,LEVK,ING,1,-1
2015,2016-05-14,MAI,HERT,0,-1
2015,2016-05-14,WERB,EINF,1,-1
2015,2016-05-14,WOB,STU,1,1
2015,2016-05-07,EINF,DOR,1,-1
2015,2016-05-07,KOL,WERB,0,-1
2015,2016-05-07,HAM,WOB,-1,-1
2015,2016-05-07,HAN,HOF,1,-1
2015,2016-05-07,HERT,DAR,-1,-1
2015,2016-05-07,ING,BAY,-1,1
2015,2016-05-07,M'G,LEVK,1,0
2015,2016-05-07,SCH,AUG,0,0
2015,2016-05-07,STU,MAI,-1,-1
2015,2016-05-02,WERB,STU,1,-1
2015,2016-04-30,BAY,M'G,0,-1
2015,2016-04-30,DAR,EINF,-1,0
2015,2016-04-30,DOR,WOB,1,1
2015,2016-04-30,HAN,SCH,-1,-1
2015,2016-04-30,HOF,ING,1,-1
2015,2016-04-30,LEVK,HERT,1,-1
2015,2016-04-30,MAI,HAM,0,-1
2015,2016-04-29,AUG,KOL,0,1
2015,2016-04-24,EINF,MAI,1,1
2015,2016-04-24,M'G,HOF,1,1
2015,2016-04-23,KOL,DAR,1,0
2015,2016-04-23,HERT,BAY,-1,1
2015,2016-04-23,ING,HAN,0,-1
2015,2016-04-23,SCH,LEVK,-1,1
2015,2016-04-23,STU,DOR,-1,1
2015,2016-04-23,WOB,AUG,-1,1
2015,2016-04-22,HAM,WERB,1,-1
2015,2016-04-17,DOR,HAM,1,1
2015,2016-04-17,MAI,KOL,-1,0
2015,2016-04-16,AUG,STU,1,-1
2015,2016-04-16,BAY,SCH,1,0
2015,2016-04-16,DAR,ING,1,-1
2015,2016-04-16,HOF,HERT,1,-1
2015,2016-04-16,LEVK,EINF,1,0
2015,2016-04-16,WERB,WOB,1,1
2015,2016-04-15,HAN,M'G,1,-1
2015,2016-04-10,KOL,LEVK,-1,0
2015,2016-04-10,SCH,DOR,0,0
2015,2016-04-09,EINF,HOF,-1,0
2015,2016-04-09,HAM,DAR,-1,1
2015,2016-04-09,ING,M'G,1,1
2015,2016-04-09,STU,BAY,-1,-1
2015,2016-04-09,WERB,AUG,-1,0
2015,2016-04-09,WOB,MAI,0,1
2015,2016-04-08,HERT,HAN,0,1
2015,2016-04-03,HOF,KOL,0,1
2015,2016-04-03,M'G,HERT,1,1
2015,2016-04-02,BAY,EINF,1,0
2015,2016-04-02,DAR,STU,0,-1
2015,2016-04-02,DOR,WERB,1,1
2015,2016-04-02,HAN,HAM,-1,-1
2015,2016-04-02,ING,SCH,1,1
2015,2016-04-02,MAI,AUG,1,-1
2015,2016-04-01,LEVK,WOB,1,-1
2015,2016-03-20,AUG,DOR,-1,0
2015,2016-03-20,STU,LEVK,-1,-1
2015,2016-03-19,EINF,HAN,1,-1
2015,2016-03-19,KOL,BAY,-1,-1
2015,2016-03-19,HAM,HOF,-1,0
2015,2016-03-19,HERT,ING,1,0
2015,2016-03-19,WERB,MAI,0,1
2015,2016-03-19,WOB,DAR,0,-1
