league,season,team,first_half_win_pct,second_half_win_pct,n_first,n_second
NBA,2021,NYK,0.2195,0.122,41,41
NBA,2021,OKC,0.0488,0.0488,41,41
NBA,2021,ORL,0.0,0.0244,41,41
NBA,2021,PHI,0.3415,0.4146,41,41
NBA,2021,PHX,0.5366,0.4634,41,41
NBA,2021,POR,0.0488,0.122,41,41
NBA,2021,SAC,0.0976,0.0976,41,41
NBA,2021,SAS,0.122,0.1951,41,41
NBA,2021,TOR,0.3659,0.3171,41,41
NBA,2021,UTA,0.3659,0.3415,41,41
NBA,2021,WAS,0.0732,0.2195,41,41
NBA,2022,ATL,0.2195,0.1951,41,41
NBA,2022,BKN,0.3415,0.3171,41,41
NBA,2022,BOS,0.4878,0.4878,41,41
NBA,2022,CHA,0.0244,0.0732,41,41
NBA,2022,CHI,0.1951,0.1951,41,41
NBA,2022,CLE,0.4634,0.3659,41,41
NBA,2022,DAL,0.1463,0.1707,41,41
NBA,2022,DEN,0.4878,0.439,41,41
NBA,2022,DET,0.0,0.0,41,41
NBA,2022,GSW,0.3415,0.3415,41,41
NBA,2022,HOU,0.0244,0.0488,41,41
NBA,2022,IND,0.1463,0.0488,41,41
NBA,2022,LAC,0.2927,0.3415,41,41
NBA,2022,LAL,0.2439,0.2927,41,41
NBA,2022,MEM,0.439,0.439,41,41
NBA,2022,MIA,0.3415,0.2439,41,41
NBA,2022,MIL,0.5122,0.4878,41,41
NBA,2022,MIN,0.2927,0.1951,41,41
NBA,2022,NOP,0.2927,0.2195,41,41
NBA,2022,NYK,0.3415,0.3902,41,41
NBA,2022,OKC,0.1707,0.1707,41,41
NBA,2022,ORL,0.0976,0.0732,41,41
NBA,2022,PHI,0.5366,0.3659,41,41
NBA,2022,PHX,0.4146,0.3171,41,41
NBA,2022,POR,0.0976,0.0488,41,41
NBA,2022,SAC,0.4634,0.3415,41,41
NBA,2022,SAS,0.0244,0.0,41,41
NBA,2022,TOR,0.1707,0.2683,41,41
NBA,2022,UTA,0.122,0.122,41,41
NBA,2022,WAS,0.0732,0.1951,41,41
NBA,2023,ATL,0.1707,0.1707,41,41
NBA,2023,BKN,0.1463,0.122,41,41
NBA,2023,BOS,0.4878,0.5122,41,41
NBA,2023,CHA,0.0732,0.0,41,41
NBA,2023,CHI,0.1951,0.1707,41,41
NBA,2023,CLE,0.4146,0.2927,41,41
NBA,2023,DAL,0.3902,0.3902,41,41
NBA,2023,DEN,0.4634,0.4634,41,41
NBA,2023,DET,0.0,0.0,41,41
NBA,2023,GSW,0.2683,0.1707,41,41
NBA,2023,HOU,0.1951,0.1707,41,41
NBA,2023,IND,0.2683,0.2619,41,42
NBA,2023,LAC,0.439,0.3902,41,41
NBA,2023,LAL,0.2927,0.2857,41,42
NBA,2023,MEM,0.0488,0.1463,41,41
NBA,2023,MIA,0.2439,0.2439,41,41
NBA,2023,MIL,0.4634,0.2683,41,41
NBA,2023,MIN,0.3902,0.4878,41,41
NBA,2023,NOP,0.3171,0.3902,41,41
NBA,2023,NYK,0.3415,0.5122,41,41
NBA,2023,OKC,0.4878,0.4878,41,41
NBA,2023,ORL,0.2195,0.3659,41,41
NBA,2023,PHI,0.3415,0.2927,41,41
NBA,2023,PHX,0.4146,0.3171,41,41
NBA,2023,POR,0.0244,0.0488,41,41
NBA,2023,SAC,0.1463,0.2195,41,41
NBA,2023,SAS,0.0244,0.0732,41,41
NBA,2023,TOR,0.0976,0.0732,41,41
NBA,2023,UTA,0.122,0.0976,41,41
NBA,2023,WAS,0.0244,0.0244,41,41
NBA,2024,ATL,0.2439,0.2195,41,41
NBA,2024,BKN,0.0732,0.0976,41,41
NBA,2024,BOS,0.5122,0.4146,41,41
NBA,2024,CHA,0.0,0.0732,41,41
NBA,2024,CHI,0.1707,0.2439,41,41
NBA,2024,CLE,0.5122,0.4634,41,41
NBA,2024,DAL,0.1951,0.1951,41,41
NBA,2024,DEN,0.2683,0.5122,41,41
NBA,2024,DET,0.2683,0.2927,41,41
NBA,2024,GSW,0.2683,0.2683,41,41
NBA,2024,HOU,0.439,0.4634,41,41
NBA,2024,IND,0.3415,0.439,41,41
NBA,2024,LAC,0.4634,0.3659,41,41
NBA,2024,LAL,0.439,0.2927,41,41
NBA,2024,MEM,0.3171,0.2927,41,41
NBA,2024,MIA,0.1951,0.1463,41,41
NBA,2024,MIL,0.439,0.2857,41,42
NBA,2024,MIN,0.2683,0.3902,41,41
NBA,2024,NOP,0.0244,0.0732,41,41
NBA,2024,NYK,0.439,0.4146,41,41
NBA,2024,OKC,0.5122,0.5238,41,42
NBA,2024,ORL,0.2927,0.2683,41,41
NBA,2024,PHI,0.0976,0.0488,41,41
NBA,2024,PHX,0.122,0.1463,41,41
NBA,2024,POR,0.1707,0.1463,41,41
NBA,2024,SAC,0.2683,0.1707,41,41
NBA,2024,SAS,0.0976,0.122,41,41
NBA,2024,TOR,0.0732,0.1707,41,41
NBA,2024,UTA,0.0,0.0,41,41
NBA,2024,WAS,0.0,0.0244,41,41
NFL,1966,ARI,0.2857,0.2857,7,7
NFL,1966,ATL,0.0,0.0,7,7
NFL,1966,BUF,0.5714,0.2857,7,7
NFL,1966,CHI,0.0,0.4286,7,7
NFL,1966,CLE,0.2857,0.4286,7,7
NFL,1966,DAL,0.5714,0.4286,7,7
NFL,1966,DEN,0.1429,0.1429,7,7
NFL,1966,DET,0.1429,0.0,7,7
NFL,1966,GB,0.5714,0.4286,7,7
NFL,1966,IND,0.4286,0.4286,7,7
NFL,1966,KC,0.4286,0.5714,7,7
NFL,1966,LAC,0.1429,0.2857,7,7
NFL,1966,LAR,0.2857,0.4286,7,7
NFL,1966,LV,0.2857,0.4286,7,7
NFL,1966,MIA,0.0,0.0,7,7
NFL,1966,MIN,0.0,0.2857,7,7
NFL,1966,NE,0.4286,0.2857,7,7
NFL,1966,NYG,0.0,0.0,7,7
NFL,1966,NYJ,0.1429,0.1429,7,7
NFL,1966,PHI,0.4286,0.2857,7,7
NFL,1966,PIT,0.2857,0.0,7,7
NFL,1966,SF,0.2857,0.1429,7,7
NFL,1966,TEN,0.1429,0.0,7,7
NFL,1966,WAS,0.2857,0.1429,7,7
NFL,1967,ARI,0.2857,0.2857,7,7
NFL,1967,ATL,0.0,0.0,7,7
NFL,1967,BUF,0.1429,0.2857,7,7
NFL,1967,CHI,0.1429,0.4286,7,7
NFL,1967,CLE,0.4286,0.4286,7,7
NFL,1967,DAL,0.2857,0.5714,7,7
NFL,1967,DEN,0.0,0.0,7,7
NFL,1967,DET,0.1429,0.2857,7,7
NFL,1967,GB,0.5714,0.4286,7,7
NFL,1967,IND,0.2857,0.5714,7,7
NFL,1967,KC,0.2857,0.4286,7,7
NFL,1967,LAC,0.2857,0.2857,7,7
NFL,1967,LAR,0.4286,0.5714,7,7
NFL,1967,LV,0.5714,0.4286,7,7
NFL,1967,MIA,0.1429,0.1429,7,7
NFL,1967,MIN,0.0,0.0,7,7
NFL,1967,NE,0.0,0.0,7,7
NFL,1967,NO,0.0,0.1429,7,7
NFL,1967,NYG,0.1429,0.5714,7,7
NFL,1967,NYJ,0.2857,0.2857,7,7
NFL,1967,PHI,0.1429,0.1429,7,7
NFL,1967,PIT,0.0,0.1429,7,7
NFL,1967,SF,0.4286,0.0,7,7
NFL,1967,TEN,0.4286,0.4286,7,7
NFL,1967,WAS,0.0,0.4286,7,7
NFL,1968,ARI,0.2857,0.2857,7,7
NFL,1968,ATL,0.0,0.0,7,7
NFL,1968,BUF,0.0,0.0,7,7
NFL,1968,CHI,0.2857,0.2857,7,7
NFL,1968,CIN,0.1429,0.0,7,7
NFL,1968,CLE,0.4286,0.4286,7,7
NFL,1968,DAL,0.5714,0.4286,7,7
NFL,1968,DEN,0.2857,0.1429,7,7
NFL,1968,DET,0.0,0.2857,7,7
NFL,1968,GB,0.2857,0.1429,7,7
NFL,1968,IND,0.5714,0.4286,7,7
NFL,1968,KC,0.4286,0.4286,7,7
NFL,1968,LAC,0.4286,0.1429,7,7
NFL,1968,LAR,0.4286,0.4286,7,7
NFL,1968,LV,0.4286,0.5714,7,7
NFL,1968,MIA,0.1429,0.2857,7,7
NFL,1968,MIN,0.4286,0.2857,7,7
NFL,1968,NE,0.1429,0.1429,7,7
NFL,1968,NO,0.0,0.1429,7,7
NFL,1968,NYG,0.2857,0.1429,7,7
NFL,1968,NYJ,0.4286,0.5714,7,7
NFL,1968,PHI,0.0,0.0,7,7
NFL,1968,PIT,0.1429,0.0,7,7
NFL,1968,SF,0.1429,0.1429,7,7
NFL,1968,TEN,0.1429,0.4286,7,7
NFL,1968,WAS,0.2857,0.0,7,7
NFL,1969,ARI,0.1429,0.2857,7,7
NFL,1969,ATL,0.1429,0.2857,7,7
NFL,1969,BUF,0.0,0.1429,7,7
NFL,1969,CHI,0.0,0.1429,7,7
NFL,1969,CIN,0.1429,0.1429,7,7
NFL,1969,CLE,0.5714,0.2857,7,7
NFL,1969,DAL,0.4286,0.5714,7,7
NFL,1969,DEN,0.1429,0.1429,7,7
NFL,1969,DET,0.4286,0.2857,7,7
NFL,1969,GB,0.4286,0.2857,7,7
NFL,1969,IND,0.4286,0.2857,7,7
NFL,1969,KC,0.4286,0.4286,7,7
NFL,1969,LAC,0.1429,0.4286,7,7
NFL,1969,LAR,0.4286,0.2857,7,7
NFL,1969,LV,0.4286,0.5714,7,7
NFL,1969,MIA,0.0,0.0,7,7
NFL,1969,MIN,0.5714,0.4286,7,7
NFL,1969,NE,0.0,0.2857,7,7
NFL,1969,NO,0.0,0.2857,7,7
NFL,1969,NYG,0.4286,0.2857,7,7
NFL,1969,NYJ,0.2857,0.4286,7,7
NFL,1969,PHI,0.1429,0.0,7,7
NFL,1969,PIT,0.0,0.0,7,7
NFL,1969,SF,0.0,0.2857,7,7
NFL,1969,TEN,0.4286,0.2857,7,7
NFL,1969,WAS,0.2857,0.4286,7,7
NFL,1970,ARI,0.4286,0.2857,7,7
NFL,1970,ATL,0.1429,0.1429,7,7
NFL,1970,BUF,0.0,0.1429,7,7
NFL,1970,CHI,0.1429,0.2857,7,7
NFL,1970,CIN,0.2857,0.5714,7,7
NFL,1970,CLE,0.4286,0.1429,7,7
NFL,1970,DAL,0.4286,0.5714,7,7
NFL,1970,DEN,0.2857,0.0,7,7
NFL,1970,DET,0.2857,0.4286,7,7
NFL,1970,GB,0.2857,0.0,7,7
NFL,1970,IND,0.4286,0.5714,7,7
NFL,1970,KC,0.1429,0.4286,7,7
NFL,1970,LAC,0.2857,0.1429,7,7
NFL,1970,LAR,0.2857,0.4286,7,7
NFL,1970,LV,0.4286,0.4286,7,7
NFL,1970,MIA,0.2857,0.5714,7,7
NFL,1970,MIN,0.5714,0.4286,7,7
NFL,1970,NE,0.0,0.0,7,7
NFL,1970,NO,0.0,0.0,7,7
NFL,1970,NYG,0.4286,0.2857,7,7
NFL,1970,NYJ,0.1429,0.1429,7,7
NFL,1970,PHI,0.0,0.0,7,7
NFL,1970,PIT,0.2857,0.1429,7,7
NFL,1970,SF,0.7143,0.2857,7,7
NFL,1970,TEN,0.0,0.0,7,7
NFL,1970,WAS,0.0,0.1429,7,7
NFL,1971,ARI,0.1429,0.0,7,7
NFL,1971,ATL,0.2857,0.2857,7,7
NFL,1971,BUF,0.0,0.0,7,7
NFL,1971,CHI,0.1429,0.1429,7,7
NFL,1971,CIN,0.0,0.0,7,7
NFL,1971,CLE,0.5714,0.2857,7,7
NFL,1971,DAL,0.4286,0.5714,7,7
NFL,1971,DEN,0.0,0.1429,7,7
NFL,1971,DET,0.4286,0.1429,7,7
NFL,1971,GB,0.4286,0.1429,7,7
NFL,1971,IND,0.4286,0.4286,7,7
NFL,1971,KC,0.4286,0.5714,7,7
NFL,1971,LAC,0.2857,0.2857,7,7
NFL,1971,LAR,0.4286,0.1429,7,7
NFL,1971,LV,0.2857,0.4286,7,7
NFL,1971,MIA,0.2857,0.7143,7,7
NFL,1971,MIN,0.4286,0.5714,7,7
NFL,1971,NE,0.1429,0.2857,7,7
NFL,1971,NO,0.0,0.0,7,7
NFL,1971,NYG,0.0,0.0,7,7
NFL,1971,NYJ,0.1429,0.1429,7,7
NFL,1971,PHI,0.2857,0.1429,7,7
NFL,1971,PIT,0.2857,0.2857,7,7
NFL,1971,SF,0.4286,0.4286,7,7
NFL,1971,TEN,0.1429,0.0,7,7
NFL,1971,WAS,0.4286,0.4286,7,7
NFL,1972,ARI,0.0,0.1429,7,7
NFL,1972,ATL,0.1429,0.4286,7,7
NFL,1972,BUF,0.1429,0.0,7,7
NFL,1972,CHI,0.0,0.0,7,7
NFL,1972,CIN,0.2857,0.1429,7,7
NFL,1972,CLE,0.4286,0.2857,7,7
NFL,1972,DAL,0.2857,0.4286,7,7
NFL,1972,DEN,0.1429,0.2857,7,7
NFL,1972,DET,0.4286,0.4286,7,7
NFL,1972,GB,0.4286,0.2857,7,7
NFL,1972,IND,0.2857,0.2857,7,7
NFL,1972,KC,0.1429,0.4286,7,7
NFL,1972,LAC,0.0,0.1429,7,7
NFL,1972,LAR,0.1429,0.1429,7,7
NFL,1972,LV,0.5714,0.4286,7,7
NFL,1972,MIA,0.4286,0.5714,7,7
NFL,1972,MIN,0.1429,0.2857,7,7
NFL,1972,NE,0.0,0.0,7,7
NFL,1972,NO,0.1429,0.0,7,7
NFL,1972,NYG,0.2857,0.2857,7,7
NFL,1972,NYJ,0.2857,0.2857,7,7
NFL,1972,PHI,0.0,0.0,7,7
NFL,1972,PIT,0.4286,0.5714,7,7
NFL,1972,SF,0.4286,0.5714,7,7
NFL,1972,TEN,0.0,0.0,7,7
NFL,1972,WAS,0.4286,0.5714,7,7
NFL,1973,ARI,0.1429,0.0,7,7
NFL,1973,ATL,0.2857,0.4286,7,7
NFL,1973,BUF,0.5714,0.1429,7,7
NFL,1973,CHI,0.1429,0.0,7,7
NFL,1973,CIN,0.2857,0.4286,7,7
NFL,1973,CLE,0.5714,0.0,7,7
NFL,1973,DAL,0.4286,0.4286,7,7
NFL,1973,DEN,0.2857,0.2857,7,7
NFL,1973,DET,0.2857,0.2857,7,7
NFL,1973,GB,0.1429,0.4286,7,7
NFL,1973,IND,0.0,0.1429,7,7
NFL,1973,KC,0.0,0.5714,7,7
NFL,1973,LAC,0.0,0.0,7,7
NFL,1973,LAR,0.4286,0.5714,7,7
NFL,1973,LV,0.0,0.7143,7,7
NFL,1973,MIA,0.5714,0.4286,7,7
NFL,1973,MIN,0.4286,0.4286,7,7
NFL,1973,NE,0.2857,0.1429,7,7
NFL,1973,NO,0.1429,0.0,7,7
NFL,1973,NYG,0.1429,0.0,7,7
NFL,1973,NYJ,0.0,0.1429,7,7
NFL,1973,PHI,0.1429,0.4286,7,7
NFL,1973,PIT,0.7143,0.4286,7,7
NFL,1973,SF,0.1429,0.0,7,7
NFL,1973,TEN,0.0,0.0,7,7
NFL,1973,WAS,0.2857,0.5714,7,7
NFL,1974,ARI,0.4286,0.2857,7,7
NFL,1974,ATL,0.0,0.1429,7,7
NFL,1974,BUF,0.4286,0.2857,7,7
NFL,1974,CHI,0.0,0.1429,7,7
NFL,1974,CIN,0.4286,0.2857,7,7
NFL,1974,CLE,0.0,0.0,7,7
NFL,1974,DAL,0.2857,0.2857,7,7
NFL,1974,DEN,0.2857,0.2857,7,7
NFL,1974,DET,0.2857,0.4286,7,7
NFL,1974,GB,0.0,0.2857,7,7
NFL,1974,IND,0.0,0.0,7,7
NFL,1974,KC,0.0,0.2857,7,7
NFL,1974,LAC,0.0,0.2857,7,7
NFL,1974,LAR,0.4286,0.2857,7,7
NFL,1974,LV,0.2857,0.7143,7,7
NFL,1974,MIA,0.4286,0.5714,7,7
NFL,1974,MIN,0.5714,0.4286,7,7
NFL,1974,NE,0.1429,0.2857,7,7
NFL,1974,NO,0.1429,0.0,7,7
NFL,1974,NYG,0.0,0.0,7,7
NFL,1974,NYJ,0.1429,0.2857,7,7
NFL,1974,PHI,0.2857,0.2857,7,7
NFL,1974,PIT,0.4286,0.4286,7,7
NFL,1974,SF,0.0,0.2857,7,7
NFL,1974,TEN,0.2857,0.1429,7,7
NFL,1974,WAS,0.4286,0.4286,7,7
NFL,1975,ARI,0.5714,0.4286,7,7
NFL,1975,ATL,0.1429,0.0,7,7
NFL,1975,BUF,0.4286,0.1429,7,7
NFL,1975,CHI,0.0,0.0,7,7
NFL,1975,CIN,0.2857,0.4286,7,7
NFL,1975,CLE,0.0,0.1429,7,7
NFL,1975,DAL,0.1429,0.5714,7,7
NFL,1975,DEN,0.4286,0.2857,7,7
NFL,1975,DET,0.1429,0.2857,7,7
NFL,1975,GB,0.0,0.1429,7,7
NFL,1975,IND,0.2857,0.4286,7,7
NFL,1975,KC,0.1429,0.1429,7,7
NFL,1975,LAC,0.0,0.0,7,7
NFL,1975,LAR,0.4286,0.4286,7,7
NFL,1975,LV,0.1429,0.8571,7,7
NFL,1975,MIA,0.1429,0.7143,7,7
NFL,1975,MIN,0.5714,0.4286,7,7
NFL,1975,NE,0.0,0.1429,7,7
NFL,1975,NO,0.0,0.0,7,7
NFL,1975,NYG,0.1429,0.2857,7,7
NFL,1975,NYJ,0.0,0.0,7,7
NFL,1975,PHI,0.0,0.0,7,7
NFL,1975,PIT,0.4286,0.5714,7,7
NFL,1975,SF,0.2857,0.2857,7,7
NFL,1975,TEN,0.4286,0.1429,7,7
NFL,1975,WAS,0.2857,0.1429,7,7
NFL,1976,ARI,0.4286,0.1429,7,7
NFL,1976,ATL,0.0,0.0,7,7
NFL,1976,BUF,0.0,0.0,7,7
NFL,1976,CHI,0.2857,0.1429,7,7
NFL,1976,CIN,0.4286,0.2857,7,7
NFL,1976,CLE,0.2857,0.4286,7,7
NFL,1976,DAL,0.2857,0.5714,7,7
NFL,1976,DEN,0.4286,0.4286,7,7
NFL,1976,DET,0.1429,0.2857,7,7
NFL,1976,GB,0.2857,0.1429,7,7
NFL,1976,IND,0.4286,0.5714,7,7
NFL,1976,KC,0.1429,0.0,7,7
NFL,1976,LAC,0.1429,0.1429,7,7
NFL,1976,LAR,0.4286,0.5714,7,7
NFL,1976,LV,0.2857,0.7143,7,7
NFL,1976,MIA,0.2857,0.1429,7,7
NFL,1976,MIN,0.5714,0.4286,7,7
NFL,1976,NE,0.2857,0.4286,7,7
NFL,1976,NO,0.1429,0.0,7,7
NFL,1976,NYG,0.0,0.1429,7,7
NFL,1976,NYJ,0.1429,0.1429,7,7
NFL,1976,PHI,0.1429,0.1429,7,7
NFL,1976,PIT,0.2857,0.5714,7,7
NFL,1976,SEA,0.0,0.0,7,7
NFL,1976,SF,0.5714,0.0,7,7
NFL,1976,TB,0.0,0.0,7,7
NFL,1976,TEN,0.1429,0.1429,7,7
NFL,1976,WAS,0.7143,0.1429,7,7
NFL,1977,ARI,0.2857,0.1429,7,7
NFL,1977,ATL,0.1429,0.4286,7,7
NFL,1977,BUF,0.0,0.0,7,7
NFL,1977,CHI,0.4286,0.2857,7,7
NFL,1977,CIN,0.2857,0.1429,7,7
NFL,1977,CLE,0.1429,0.0,7,7
NFL,1977,DAL,0.5714,0.4286,7,7
NFL,1977,DEN,0.5714,0.4286,7,7
NFL,1977,DET,0.4286,0.1429,7,7
NFL,1977,GB,0.0,0.0,7,7
NFL,1977,IND,0.2857,0.5714,7,7
NFL,1977,KC,0.0,0.0,7,7
NFL,1977,LAC,0.1429,0.1429,7,7
NFL,1977,LAR,0.5714,0.2857,7,7
NFL,1977,LV,0.1429,0.7143,7,7
NFL,1977,MIA,0.5714,0.4286,7,7
NFL,1977,MIN,0.4286,0.4286,7,7
NFL,1977,NE,0.4286,0.2857,7,7
NFL,1977,NO,0.0,0.2857,7,7
NFL,1977,NYG,0.0,0.0,7,7
NFL,1977,NYJ,0.0,0.1429,7,7
NFL,1977,PHI,0.1429,0.4286,7,7
NFL,1977,PIT,0.4286,0.2857,7,7
NFL,1977,SEA,0.2857,0.0,7,7
NFL,1977,SF,0.1429,0.1429,7,7
NFL,1977,TB,0.0,0.0,7,7
NFL,1977,TEN,0.2857,0.2857,7,7
NFL,1977,WAS,0.5714,0.1429,7,7
NFL,1978,ARI,0.125,0.0,8,8
NFL,1978,ATL,0.375,0.375,8,8
NFL,1978,BUF,0.375,0.0,8,8
NFL,1978,CHI,0.125,0.125,8,8
NFL,1978,CIN,0.125,0.0,8,8
NFL,1978,CLE,0.25,0.125,8,8
NFL,1978,DAL,0.5,0.5,8,8
NFL,1978,DEN,0.5,0.375,8,8
NFL,1978,DET,0.125,0.25,8,8
NFL,1978,GB,0.375,0.125,8,8
NFL,1978,IND,0.0,0.0,8,8
NFL,1978,KC,0.0,0.0,8,8
NFL,1978,LAC,0.25,0.5,8,8
NFL,1978,LAR,0.375,0.375,8,8
NFL,1978,LV,0.125,0.375,8,8
NFL,1978,MIA,0.375,0.5,8,8
NFL,1978,MIN,0.25,0.25,8,8
NFL,1978,NE,0.5,0.375,8,8
NFL,1978,NO,0.0,0.25,8,8
NFL,1978,NYG,0.375,0.125,8,8
NFL,1978,NYJ,0.25,0.125,8,8
NFL,1978,PHI,0.125,0.5,8,8
NFL,1978,PIT,0.5,0.5,8,8
NFL,1978,SEA,0.25,0.375,8,8
NFL,1978,SF,0.0,0.0,8,8
NFL,1978,TB,0.0,0.125,8,8
NFL,1978,TEN,0.25,0.375,8,8
NFL,1978,WAS,0.0,0.5,8,8
NFL,1979,ARI,0.0,0.125,8,8
NFL,1979,ATL,0.125,0.125,8,8
NFL,1979,BUF,0.25,0.125,8,8
NFL,1979,CHI,0.5,0.5,8,8
NFL,1979,CIN,0.0,0.0,8,8
NFL,1979,CLE,0.25,0.125,8,8
NFL,1979,DAL,0.5,0.5,8,8
NFL,1979,DEN,0.375,0.5,8,8
NFL,1979,DET,0.0,0.0,8,8
NFL,1979,GB,0.125,0.0,8,8
NFL,1979,IND,0.0,0.125,8,8
NFL,1979,KC,0.25,0.0,8,8
NFL,1979,LAC,0.5,0.5,8,8
NFL,1979,LAR,0.25,0.5,8,8
NFL,1979,LV,0.125,0.5,8,8
NFL,1979,MIA,0.375,0.5,8,8
NFL,1979,MIN,0.25,0.125,8,8
NFL,1979,NE,0.25,0.375,8,8
NFL,1979,NO,0.375,0.125,8,8
NFL,1979,NYG,0.25,0.25,8,8
NFL,1979,NYJ,0.25,0.25,8,8
NFL,1979,PHI,0.375,0.375,8,8
NFL,1979,PIT,0.375,0.625,8,8
NFL,1979,SEA,0.125,0.25,8,8
NFL,1979,SF,0.0,0.0,8,8
NFL,1979,TB,0.5,0.375,8,8
NFL,1979,TEN,0.375,0.375,8,8
NFL,1979,WAS,0.125,0.5,8,8
NFL,1980,ARI,0.125,0.0,8,8
NFL,1980,ATL,0.5,0.5,8,8
NFL,1980,BUF,0.625,0.125,8,8
NFL,1980,CHI,0.25,0.375,8,8
NFL,1980,CIN,0.125,0.0,8,8
NFL,1980,CLE,0.625,0.375,8,8
NFL,1980,DAL,0.5,0.375,8,8
NFL,1980,DEN,0.25,0.25,8,8
NFL,1980,DET,0.375,0.625,8,8
NFL,1980,GB,0.0,0.0,8,8
NFL,1980,IND,0.25,0.0,8,8
NFL,1980,KC,0.125,0.25,8,8
NFL,1980,LAC,0.375,0.5,8,8
NFL,1980,LAR,0.375,0.375,8,8
NFL,1980,LV,0.375,0.375,8,8
NFL,1980,MIA,0.375,0.25,8,8
NFL,1980,MIN,0.125,0.25,8,8
NFL,1980,NE,0.25,0.25,8,8
NFL,1980,NO,0.0,0.0,8,8
NFL,1980,NYG,0.0,0.0,8,8
NFL,1980,NYJ,0.125,0.125,8,8
NFL,1980,PHI,0.625,0.375,8,8
NFL,1980,PIT,0.25,0.375,8,8
NFL,1980,SEA,0.0,0.125,8,8
NFL,1980,SF,0.25,0.25,8,8
NFL,1980,TB,0.125,0.125,8,8
NFL,1980,TEN,0.5,0.375,8,8
NFL,1980,WAS,0.375,0.125,8,8
NFL,1981,ARI,0.0,0.125,8,8
NFL,1981,ATL,0.375,0.125,8,8
NFL,1981,BUF,0.25,0.375,8,8
NFL,1981,CHI,0.0,0.0,8,8
NFL,1981,CIN,0.5,0.375,8,8
NFL,1981,CLE,0.25,0.0,8,8
NFL,1981,DAL,0.5,0.5,8,8
NFL,1981,DEN,0.375,0.5,8,8
NFL,1981,DET,0.375,0.125,8,8
NFL,1981,GB,0.25,0.25,8,8
NFL,1981,IND,0.0,0.0,8,8
NFL,1981,KC,0.25,0.375,8,8
NFL,1981,LAC,0.375,0.5,8,8
NFL,1981,LAR,0.125,0.125,8,8
NFL,1981,LV,0.125,0.25,8,8
NFL,1981,MIA,0.375,0.625,8,8
NFL,1981,MIN,0.25,0.125,8,8
NFL,1981,NE,0.125,0.0,8,8
NFL,1981,NO,0.0,0.0,8,8
NFL,1981,NYG,0.375,0.25,8,8
NFL,1981,NYJ,0.5,0.25,8,8
NFL,1981,PHI,0.5,0.375,8,8
NFL,1981,PIT,0.375,0.125,8,8
NFL,1981,SEA,0.0,0.125,8,8
NFL,1981,SF,0.5,0.5,8,8
NFL,1981,TB,0.375,0.375,8,8
NFL,1981,TEN,0.125,0.25,8,8
NFL,1981,WAS,0.125,0.25,8,8
NFL,1982,ARI,0.25,0.2,4,5
NFL,1982,ATL,0.5,0.2,4,5
NFL,1982,BUF,0.5,0.0,4,5
NFL,1982,CHI,0.0,0.0,4,5
NFL,1982,CIN,0.25,0.4,4,5
NFL,1982,CLE,0.25,0.0,4,5
NFL,1982,DAL,0.75,0.4,4,5
NFL,1982,DEN,0.0,0.0,4,5
NFL,1982,DET,0.5,0.0,4,5
NFL,1982,GB,0.5,0.4,4,5
NFL,1982,IND,0.0,0.0,4,5
NFL,1982,KC,0.0,0.0,4,5
NFL,1982,LAC,0.25,0.2,4,5
NFL,1982,LAR,0.0,0.2,4,5
NFL,1982,LV,0.25,0.6,4,5
NFL,1982,MIA,0.25,0.6,4,5
NFL,1982,MIN,0.5,0.2,4,5
NFL,1982,NE,0.25,0.2,4,5
NFL,1982,NO,0.25,0.0,4,5
NFL,1982,NYG,0.0,0.4,4,5
NFL,1982,NYJ,0.5,0.2,4,5
NFL,1982,PHI,0.0,0.2,4,5
NFL,1982,PIT,0.0,0.6,4,5
NFL,1982,SEA,0.25,0.4,4,5
NFL,1982,SF,0.0,0.2,4,5
NFL,1982,TB,0.0,0.6,4,5
NFL,1982,TEN,0.0,0.0,4,5
NFL,1982,WAS,0.25,0.6,4,5
NFL,1983,ARI,0.125,0.375,8,8
NFL,1983,ATL,0.25,0.0,8,8
NFL,1983,BUF,0.375,0.0,8,8
NFL,1983,CHI,0.375,0.25,8,8
NFL,1983,CIN,0.125,0.125,8,8
NFL,1983,CLE,0.5,0.375,8,8
NFL,1983,DAL,0.625,0.25,8,8
NFL,1983,DEN,0.375,0.25,8,8
NFL,1983,DET,0.5,0.375,8,8
NFL,1983,GB,0.25,0.0,8,8
NFL,1983,IND,0.0,0.125,8,8
NFL,1983,KC,0.25,0.0,8,8
NFL,1983,LAC,0.0,0.0,8,8
NFL,1983,LAR,0.25,0.375,8,8
NFL,1983,LV,0.25,0.625,8,8
NFL,1983,MIA,0.375,0.625,8,8
NFL,1983,MIN,0.125,0.25,8,8
NFL,1983,NE,0.375,0.25,8,8
NFL,1983,NO,0.0,0.375,8,8
NFL,1983,NYG,0.0,0.0,8,8
NFL,1983,NYJ,0.125,0.125,8,8
NFL,1983,PHI,0.0,0.125,8,8
NFL,1983,PIT,0.5,0.5,8,8
NFL,1983,SEA,0.125,0.375,8,8
NFL,1983,SF,0.375,0.375,8,8
NFL,1983,TB,0.0,0.125,8,8
NFL,1983,TEN,0.0,0.0,8,8
NFL,1983,WAS,0.5,0.5,8,8
NFL,1984,ARI,0.125,0.375,8,8
NFL,1984,ATL,0.125,0.0,8,8
NFL,1984,BUF,0.0,0.0,8,8
