season,date,home_team,away_team,true_home_team_result,simulated_home_team_result_seed_1,simulated_home_team_result_seed_2,simulated_home_team_result_seed_3,simulated_home_team_result_seed_4,simulated_home_team_result_seed_5,simulated_home_team_result_seed_6,simulated_home_team_result_seed_7,simulated_home_team_result_seed_8,simulated_home_team_result_seed_9,simulated_home_team_result_seed_10
2009,2009-12-13,SIE,UDI,1,1,-1,1,-1,0,-1,-1,1,1,-1
2009,2009-12-20,INT,LAZ,1,0,1,0,0,-1,-1,0,0,0,-1
2009,2009-12-20,JUV,CAT,-1,1,1,0,0,1,0,1,-1,1,1
2009,2009-12-20,LIVO,SAM,1,-1,1,-1,0,1,1,1,1,0,-1
2009,2009-12-20,NAP,CHI,1,0,1,1,-1,-1,0,1,1,0,1
2009,2009-12-20,PAL,SIE,1,1,-1,0,0,1,0,0,1,1,1
2009,2009-12-20,ROM,PAR,1,0,-1,0,1,-1,1,1,1,1,1
2009,2010-01-06,ATA,NAP,-1,1,1,1,0,-1,1,1,1,1,1
2009,2010-01-06,BARI,UDI,1,-1,-1,-1,-1,1,0,1,0,1,1
2009,2010-01-06,CAG,ROM,0,0,-1,-1,1,1,-1,0,-1,0,1
2009,2010-01-06,CAT,BOLG,1,1,1,1,1,0,1,1,0,-1,0
2009,2010-01-06,CHI,INT,-1,0,-1,-1,1,0,0,1,1,1,0
2009,2010-01-06,LAZ,LIVO,1,-1,1,1,-1,-1,0,1,1,1,1
2009,2010-01-06,MIL,GEN,1,1,-1,1,1,0,-1,1,0,0,1
2009,2010-01-06,PAR,JUV,-1,-1,0,1,1,0,1,-1,0,0,0
2009,2010-01-06,SAM,PAL,0,1,0,0,-1,-1,-1,0,1,-1,-1
2009,2010-01-06,SIE,FIO,-1,1,0,1,0,0,0,-1,-1,1,1
2009,2010-01-09,INT,SIE,1,1,-1,0,1,0,0,0,-1,1,0
2009,2010-01-09,ROM,CHI,1,-1,1,-1,1,1,1,1,1,0,1
2009,2010-01-10,BOLG,CAG,-1,1,1,-1,1,0,1,1,1,1,1
2009,2010-01-10,FIO,BARI,1,-1,1,0,1,-1,-1,0,1,-1,0
2009,2010-01-10,GEN,CAT,1,1,1,1,1,1,1,0,1,-1,1
2009,2010-01-10,JUV,MIL,-1,0,-1,1,1,1,0,-1,0,1,1
2009,2010-01-10,LIVO,PAR,1,0,1,-1,1,1,-1,-1,1,1,1
2009,2010-01-10,NAP,SAM,1,-1,1,1,1,1,1,1,-1,-1,1
2009,2010-01-10,PAL,ATA,1,1,1,0,0,-1,-1,1,0,0,1
2009,2010-01-10,UDI,LAZ,0,-1,1,-1,1,0,1,1,1,1,1
2009,2010-01-16,BARI,INT,0,-1,1,-1,1,1,-1,-1,1,0,1
2009,2010-01-16,CAG,LIVO,1,0,1,1,-1,0,1,-1,1,1,0
2009,2010-01-17,ATA,LAZ,1,1,0,1,0,1,-1,1,1,0,0
2009,2010-01-17,CHI,JUV,1,0,0,1,1,1,1,-1,-1,-1,-1
2009,2010-01-17,FIO,BOLG,-1,1,1,-1,1,-1,-1,1,-1,1,-1
2009,2010-01-17,MIL,SIE,1,1,-1,-1,1,0,1,-1,1,1,0
2009,2010-01-17,NAP,PAL,0,0,-1,1,1,0,1,1,-1,-1,-1
2009,2010-01-17,PAR,UDI,0,0,-1,1,-1,1,0,1,1,-1,0
2009,2010-01-17,ROM,GEN,1,1,1,1,1,0,0,-1,1,0,1
2009,2010-01-17,SAM,CAT,0,0,1,-1,1,1,0,-1,-1,1,-1
2009,2010-01-20,BOLG,ATA,0,-1,0,-1,1,1,-1,1,1,-1,1
2009,2010-01-20,GEN,BARI,0,0,0,0,0,1,-1,1,1,1,1
2009,2010-01-23,CAT,PAR,1,1,1,1,1,0,1,0,1,-1,1
2009,2010-01-23,JUV,ROM,-1,-1,1,0,-1,0,1,1,1,1,-1
2009,2010-01-24,BOLG,BARI,1,0,-1,0,-1,1,0,1,-1,1,0
2009,2010-01-24,GEN,ATA,1,-1,1,1,-1,1,1,1,-1,1,0
2009,2010-01-24,INT,MIL,1,1,1,-1,1,1,0,1,-1,1,0
2009,2010-01-24,LAZ,CHI,0,-1,-1,1,1,1,-1,0,1,1,1
2009,2010-01-24,LIVO,NAP,-1,0,0,1,1,-1,-1,1,-1,-1,1
2009,2010-01-24,PAL,FIO,1,-1,1,0,-1,0,1,0,-1,1,0
2009,2010-01-24,SIE,CAG,0,1,-1,-1,1,-1,0,1,1,1,0
2009,2010-01-24,UDI,SAM,-1,0,0,-1,1,1,0,1,-1,1,-1
2009,2010-01-30,BARI,PAL,1,1,1,0,1,1,1,1,-1,1,0
2009,2010-01-30,NAP,GEN,0,1,-1,1,0,-1,1,1,1,1,1
2009,2010-01-31,CAG,FIO,0,0,0,1,1,-1,0,0,0,0,0
2009,2010-01-31,CAT,UDI,0,0,-1,-1,0,-1,1,0,1,-1,1
2009,2010-01-31,CHI,BOLG,0,1,1,1,0,1,1,1,1,-1,1
2009,2010-01-31,JUV,LAZ,0,1,-1,1,0,1,-1,1,1,1,1
2009,2010-01-31,MIL,LIVO,0,-1,-1,1,1,1,1,0,1,0,-1
2009,2010-01-31,ROM,SIE,1,1,0,1,1,1,1,1,-1,0,0
2009,2010-01-31,SAM,ATA,1,-1,1,0,0,1,-1,-1,-1,1,1
2009,2010-02-06,LIVO,JUV,0,-1,0,1,-1,-1,-1,1,0,0,0
2009,2010-02-06,PAL,PAR,1,0,0,1,1,1,1,1,1,1,0
2009,2010-02-07,ATA,BARI,1,-1,-1,1,1,0,1,0,0,1,0
2009,2010-02-07,BOLG,MIL,0,-1,1,1,1,-1,-1,-1,1,-1,-1
2009,2010-02-07,FIO,ROM,-1,1,1,1,1,1,1,-1,0,-1,1
2009,2010-02-07,GEN,CHI,1,1,0,1,-1,1,-1,0,1,0,1
2009,2010-02-07,INT,CAG,1,1,1,-1,-1,0,0,1,1,1,1
2009,2010-02-07,LAZ,CAT,-1,1,1,1,0,0,1,1,1,0,1
2009,2010-02-07,SIE,SAM,-1,1,-1,0,1,1,0,1,-1,-1,0
2009,2010-02-07,UDI,NAP,1,0,0,1,1,0,0,1,1,1,-1
2009,2010-02-10,PAR,INT,0,1,-1,-1,1,1,0,-1,1,1,-1
2009,2010-02-12,MIL,UDI,1,-1,0,1,-1,1,0,1,0,1,1
2009,2010-02-13,ROM,PAL,1,1,-1,1,1,-1,0,1,1,0,0
2009,2010-02-13,SAM,FIO,1,1,1,0,-1,-1,1,0,1,0,1
2009,2010-02-14,CAG,BARI,1,-1,-1,1,-1,1,1,-1,1,-1,1
2009,2010-02-14,CAT,ATA,0,1,0,1,1,-1,1,1,0,1,1
2009,2010-02-14,CHI,SIE,-1,1,1,1,-1,-1,0,0,1,1,1
2009,2010-02-14,JUV,GEN,1,0,0,1,0,1,1,-1,1,1,1
2009,2010-02-14,LIVO,BOLG,-1,0,1,1,-1,1,-1,-1,0,0,-1
2009,2010-02-14,NAP,INT,0,0,0,1,1,1,1,1,1,1,1
2009,2010-02-14,PAR,LAZ,-1,0,0,1,1,0,1,-1,1,1,-1
2009,2010-02-20,GEN,UDI,1,0,-1,-1,1,-1,1,1,1,0,0
2009,2010-02-20,INT,SAM,0,0,-1,0,1,0,0,0,0,1,0
2009,2010-02-21,ATA,CHI,-1,0,1,1,1,1,1,1,1,-1,0
2009,2010-02-21,BARI,MIL,-1,-1,0,-1,-1,1,1,1,1,-1,0
2009,2010-02-21,BOLG,JUV,-1,0,-1,0,1,1,1,0,0,0,0
2009,2010-02-21,CAG,PAR,1,0,1,0,1,1,0,-1,1,0,-1
2009,2010-02-21,FIO,LIVO,1,1,0,1,1,1,-1,-1,0,-1,1
2009,2010-02-21,PAL,LAZ,1,1,0,-1,-1,-1,0,0,1,1,1
2009,2010-02-21,ROM,CAT,1,-1,0,-1,0,-1,0,1,1,0,0
2009,2010-02-21,SIE,NAP,0,0,0,0,1,0,0,0,1,1,0
2009,2010-02-24,FIO,MIL,-1,0,1,1,0,-1,1,1,-1,1,0
2009,2010-02-24,UDI,CAG,1,1,-1,-1,1,1,0,1,1,0,0
2009,2010-02-27,CAT,BARI,1,0,0,0,1,1,1,0,1,1,1
2009,2010-02-27,LAZ,FIO,0,-1,-1,0,-1,1,-1,1,1,-1,0
2009,2010-02-28,CHI,CAG,1,0,-1,1,-1,-1,-1,1,1,-1,1
2009,2010-02-28,GEN,BOLG,-1,1,1,1,1,1,0,1,0,1,-1
2009,2010-02-28,JUV,PAL,-1,-1,0,1,1,-1,0,0,1,1,-1
2009,2010-02-28,LIVO,SIE,-1,1,1,1,1,0,1,1,1,1,-1
2009,2010-02-28,MIL,ATA,1,1,-1,-1,0,0,-1,1,0,-1,0
2009,2010-02-28,NAP,ROM,0,0,0,1,1,1,1,-1,1,0,1
2009,2010-02-28,PAR,SAM,1,1,0,1,0,1,1,-1,-1,-1,-1
2009,2010-02-28,UDI,INT,-1,1,1,0,0,1,1,0,0,-1,0
2009,2010-03-06,FIO,JUV,-1,1,-1,-1,0,1,1,1,1,0,1
2009,2010-03-06,ROM,MIL,0,-1,1,1,-1,-1,1,1,0,-1,1
2009,2010-03-07,ATA,UDI,0,1,-1,-1,0,-1,-1,1,1,1,1
2009,2010-03-07,BARI,CHI,1,1,1,-1,1,1,1,1,0,-1,1
2009,2010-03-07,BOLG,NAP,1,1,1,1,1,1,1,-1,0,-1,1
2009,2010-03-07,CAG,CAT,0,0,-1,0,0,0,0,1,0,1,1
2009,2010-03-07,INT,GEN,0,-1,-1,-1,1,1,-1,1,1,-1,0
2009,2010-03-07,PAL,LIVO,1,1,0,1,0,1,1,1,1,0,1
2009,2010-03-07,SAM,LAZ,1,1,0,0,1,1,1,-1,1,0,-1
2009,2010-03-07,SIE,PAR,0,0,0,-1,1,1,1,1,-1,0,1
2009,2010-03-12,CAT,INT,1,1,-1,1,-1,0,1,0,0,1,-1
2009,2010-03-13,NAP,FIO,-1,-1,1,-1,0,0,-1,0,1,-1,1
2009,2010-03-14,BOLG,SAM,0,1,-1,1,1,1,0,1,1,1,0
2009,2010-03-14,GEN,CAG,1,1,1,0,0,1,1,0,1,-1,1
2009,2010-03-14,JUV,SIE,0,0,0,1,0,0,1,-1,0,1,-1
2009,2010-03-14,LAZ,BARI,-1,1,1,-1,-1,0,1,1,0,1,1
2009,2010-03-14,LIVO,ROM,0,0,1,1,1,0,-1,-1,-1,1,1
2009,2010-03-14,MIL,CHI,1,1,0,0,1,1,1,0,1,0,0
2009,2010-03-14,PAR,ATA,1,1,1,0,-1,-1,0,-1,1,0,0
2009,2010-03-14,UDI,PAL,1,-1,1,0,0,1,0,1,1,1,0
2009,2010-03-20,FIO,GEN,1,0,0,1,0,-1,1,1,0,1,0
2009,2010-03-20,PAL,INT,0,0,1,1,-1,1,1,-1,0,1,1
2009,2010-03-20,ROM,UDI,1,-1,-1,1,-1,0,1,-1,0,0,1
2009,2010-03-21,ATA,LIVO,1,0,-1,0,1,0,1,1,0,1,0
2009,2010-03-21,BARI,PAR,0,-1,-1,1,1,1,1,0,1,-1,1
2009,2010-03-21,CAG,LAZ,-1,-1,1,1,0,-1,1,1,0,1,-1
2009,2010-03-21,CHI,CAT,0,0,-1,1,0,-1,0,1,0,0,1
2009,2010-03-21,MIL,NAP,0,-1,1,1,-1,1,0,1,1,-1,0
2009,2010-03-21,SAM,JUV,1,0,1,0,1,1,0,0,-1,1,0
2009,2010-03-21,SIE,BOLG,1,0,1,0,1,0,0,1,-1,1,1
2009,2010-03-24,ATA,CAG,1,-1,-1,1,1,1,1,0,-1,-1,1
2009,2010-03-24,BARI,SAM,1,1,1,1,0,1,-1,1,1,1,1
2009,2010-03-24,BOLG,ROM,-1,-1,-1,1,0,1,-1,1,-1,0,-1
2009,2010-03-24,CAT,FIO,1,0,1,1,1,0,1,0,0,1,-1
2009,2010-03-24,GEN,PAL,0,0,-1,-1,-1,1,0,-1,1,-1,-1
2009,2010-03-24,INT,LIVO,1,0,1,1,-1,-1,0,0,-1,-1,-1
2009,2010-03-24,LAZ,SIE,1,0,-1,0,1,0,1,1,0,1,-1
2009,2010-03-24,PAR,MIL,1,-1,1,1,1,1,1,1,0,0,-1
2009,2010-03-24,UDI,CHI,0,1,-1,1,0,1,-1,-1,0,1,1
2009,2010-03-25,NAP,JUV,1,0,-1,1,-1,1,-1,1,1,0,1
2009,2010-03-27,PAL,BOLG,1,-1,-1,-1,0,-1,-1,1,1,0,0
2009,2010-03-27,ROM,INT,1,1,0,1,1,-1,1,1,-1,0,0
2009,2010-03-28,CHI,PAR,0,0,1,1,-1,-1,-1,-1,-1,-1,1
2009,2010-03-28,FIO,UDI,1,1,1,1,0,1,1,1,1,-1,1
2009,2010-03-28,JUV,ATA,1,1,1,1,-1,1,0,0,-1,1,0
2009,2010-03-28,LIVO,BARI,0,1,1,-1,0,0,0,-1,1,-1,1
2009,2010-03-28,MIL,LAZ,0,1,0,1,1,0,0,-1,0,1,1
2009,2010-03-28,NAP,CAT,1,0,1,1,1,0,0,1,0,-1,1
2009,2010-03-28,SAM,CAG,0,1,0,0,1,1,0,1,1,1,-1
2009,2010-03-28,SIE,GEN,0,1,0,-1,1,1,1,0,0,-1,-1
2009,2010-04-03,ATA,SIE,1,1,1,1,1,1,-1,1,-1,-1,0
2009,2010-04-03,BARI,ROM,-1,1,0,1,1,1,1,-1,0,-1,1
2009,2010-04-03,CAG,MIL,-1,1,0,1,-1,0,0,0,0,1,1
2009,2010-04-03,CAT,PAL,1,1,1,1,1,1,-1,0,1,0,1
2009,2010-04-03,CHI,SAM,-1,1,1,-1,-1,1,0,1,1,1,1
2009,2010-04-03,GEN,LIVO,0,1,1,1,0,1,1,0,1,1,1
2009,2010-04-03,INT,BOLG,1,1,0,-1,1,1,1,0,1,1,0
2009,2010-04-03,LAZ,NAP,0,-1,0,-1,-1,-1,1,0,1,0,1
2009,2010-04-03,PAR,FIO,0,0,0,-1,-1,-1,0,-1,1,1,1
2009,2010-04-03,UDI,JUV,1,-1,0,-1,1,1,1,1,1,-1,1
2009,2010-04-10,FIO,INT,0,-1,1,1,1,1,1,-1,1,0,1
2009,2010-04-10,NAP,PAR,-1,0,1,-1,1,-1,0,-1,-1,1,1
2009,2010-04-11,BOLG,LAZ,-1,1,1,0,0,-1,-1,1,1,1,-1
2009,2010-04-11,JUV,CAG,1,-1,1,1,0,-1,-1,-1,1,0,1
2009,2010-04-11,LIVO,UDI,-1,1,-1,1,1,1,1,1,1,-1,1
2009,2010-04-11,MIL,CAT,0,-1,-1,1,1,1,-1,1,-1,1,0
2009,2010-04-11,PAL,CHI,1,-1,1,0,0,-1,1,1,1,1,-1
2009,2010-04-11,ROM,ATA,1,0,1,1,1,0,-1,-1,1,0,-1
2009,2010-04-11,SAM,GEN,1,1,0,1,1,-1,1,-1,0,1,0
2009,2010-04-11,SIE,BARI,1,1,0,0,0,1,0,1,-1,1,0
2009,2010-04-16,INT,JUV,1,1,0,1,1,0,-1,1,1,1,-1
2009,2010-04-17,CHI,LIVO,1,0,-1,1,-1,0,1,-1,0,-1,0
2009,2010-04-18,ATA,FIO,1,-1,0,1,1,1,1,1,1,1,1
2009,2010-04-18,BARI,NAP,-1,1,0,1,0,1,1,-1,-1,-1,0
2009,2010-04-18,CAG,PAL,0,1,1,-1,1,-1,1,1,1,-1,1
2009,2010-04-18,CAT,SIE,0,0,0,1,1,1,1,1,-1,1,-1
2009,2010-04-18,LAZ,ROM,-1,1,1,1,1,1,0,1,-1,0,0
2009,2010-04-18,PAR,GEN,-1,1,-1,0,0,0,0,1,1,1,-1
2009,2010-04-18,SAM,MIL,1,1,-1,0,1,1,0,1,1,-1,-1
2009,2010-04-18,UDI,BOLG,0,0,0,1,1,1,1,1,-1,0,1
2009,2010-04-24,INT,ATA,1,1,1,-1,-1,-1,1,-1,1,-1,1
2009,2010-04-24,PAL,MIL,1,0,0,0,1,1,1,0,-1,0,0
2009,2010-04-25,BOLG,PAR,1,1,0,1,1,-1,-1,1,1,1,1
2009,2010-04-25,FIO,CHI,-1,1,1,1,-1,1,1,1,-1,1,0
2009,2010-04-25,GEN,LAZ,-1,-1,1,-1,1,1,1,1,-1,-1,0
2009,2010-04-25,JUV,BARI,1,-1,0,1,-1,1,-1,1,-1,0,1
2009,2010-04-25,LIVO,CAT,1,1,1,-1,-1,-1,1,1,-1,-1,-1
2009,2010-04-25,NAP,CAG,0,1,-1,1,-1,1,0,-1,1,1,0
2009,2010-04-25,ROM,SAM,-1,0,1,-1,1,0,1,-1,1,0,0
2009,2010-04-25,UDI,SIE,1,1,0,0,-1,-1,1,1,1,0,1
2009,2010-05-01,MIL,FIO,1,1,1,0,0,-1,0,-1,1,1,1
2009,2010-05-01,PAR,ROM,-1,1,1,0,0,0,0,0,1,-1,-1
2009,2010-05-02,ATA,BOLG,0,-1,0,1,0,1,-1,0,0,1,1
2009,2010-05-02,BARI,GEN,1,1,0,1,1,1,1,1,-1,1,1
2009,2010-05-02,CAG,UDI,0,-1,1,-1,1,1,1,-1,1,1,1
2009,2010-05-02,CAT,JUV,0,0,1,0,1,-1,1,1,-1,1,1
2009,2010-05-02,CHI,NAP,-1,1,1,-1,1,1,1,0,1,1,1
2009,2010-05-02,LAZ,INT,-1,1,1,1,-1,0,1,1,0,0,1
2009,2010-05-02,SAM,LIVO,1,1,1,0,0,-1,1,0,-1,1,0
2009,2010-05-02,SIE,PAL,-1,-1,1,1,1,0,0,1,-1,1,1
2009,2010-05-09,BOLG,CAT,0,0,0,-1,0,1,1,0,1,-1,0
2009,2010-05-09,FIO,SIE,0,1,1,-1,-1,1,-1,0,1,0,-1
2009,2010-05-09,GEN,MIL,1,1,1,1,0,0,1,1,-1,1,1
2009,2010-05-09,INT,CHI,1,1,0,1,-1,1,0,0,1,0,0
2009,2010-05-09,JUV,PAR,-1,-1,-1,1,1,-1,-1,1,-1,0,1
2009,2010-05-09,LIVO,LAZ,-1,1,1,1,1,1,0,1,1,-1,1
2009,2010-05-09,NAP,ATA,1,1,1,1,1,1,1,0,1,-1,0
2009,2010-05-09,PAL,SAM,0,1,1,1,1,1,1,-1,1,-1,1
2009,2010-05-09,ROM,CAG,1,1,0,1,0,-1,-1,-1,0,1,-1
2009,2010-05-09,UDI,BARI,0,1,1,-1,1,0,-1,-1,0,-1,-1
2009,2010-05-15,LAZ,UDI,1,1,1,1,-1,0,-1,1,-1,-1,1
2009,2010-05-15,MIL,JUV,1,-1,-1,-1,1,0,1,1,0,1,1
2009,2010-05-16,ATA,PAL,-1,-1,-1,0,1,1,-1,0,0,1,1
2009,2010-05-16,BARI,FIO,1,1,1,1,0,0,1,0,-1,1,1
2009,2010-05-16,CAG,BOLG,0,1,0,1,1,-1,-1,-1,1,1,-1
2009,2010-05-16,CAT,GEN,1,1,-1,-1,1,-1,1,0,1,1,0
2009,2010-05-16,CHI,ROM,-1,0,0,1,1,0,1,1,-1,-1,1
2009,2010-05-16,PAR,LIVO,1,-1,1,1,-1,1,1,1,1,-1,1
2009,2010-05-16,SAM,NAP,1,-1,-1,-1,1,1,1,1,1,1,0
2009,2010-05-16,SIE,INT,-1,1,0,1,1,1,-1,1,0,-1,-1
2010,2010-08-28,ROM,CES,0,1,-1,0,-1,-1,-1,1,1,0,1
2010,2010-08-28,UDI,GEN,-1,0,0,-1,1,-1,0,0,0,0,1
2010,2010-08-29,BARI,JUV,1,0,1,-1,-1,1,0,1,0,-1,1
2010,2010-08-29,CHI,CAT,1,1,0,1,1,1,1,-1,1,-1,1
2010,2010-08-29,FIO,NAP,0,-1,1,1,1,0,-1,0,0,0,0
2010,2010-08-29,MIL,LEC,1,0,-1,-1,1,0,0,0,1,-1,0
2010,2010-08-29,PAL,CAG,0,1,0,1,-1,1,1,-1,-1,1,0
2010,2010-08-29,PAR,BRES,1,1,0,0,1,-1,-1,1,1,-1,0
2010,2010-08-29,SAM,LAZ,1,1,0,1,0,1,-1,1,1,-1,0
2010,2010-08-30,BOLG,INT,0,1,0,1,-1,-1,1,1,0,1,-1
2010,2010-09-11,CAG,ROM,1,1,0,-1,0,-1,0,-1,1,-1,1
2010,2010-09-11,CES,MIL,1,1,0,0,1,-1,0,-1,1,0,0
2010,2010-09-11,INT,UDI,1,1,1,-1,1,0,0,1,0,-1,-1
2010,2010-09-12,BRES,PAL,1,1,1,1,1,0,1,0,0,-1,0
2010,2010-09-12,CAT,PAR,1,0,1,-1,0,-1,-1,1,-1,0,-1
2010,2010-09-12,GEN,CHI,-1,1,1,1,1,1,-1,1,1,-1,1
2010,2010-09-12,JUV,SAM,0,-1,-1,1,1,0,-1,0,1,-1,0
2010,2010-09-12,LAZ,BOLG,1,0,1,-1,1,0,0,-1,0,1,1
2010,2010-09-12,LEC,FIO,1,1,-1,-1,1,-1,1,0,1,0,1
2010,2010-09-12,NAP,BARI,0,-1,-1,-1,1,-1,0,-1,1,0,0
2010,2010-09-18,FIO,LAZ,-1,-1,1,0,-1,1,0,1,0,1,0
2010,2010-09-18,MIL,CAT,0,-1,0,1,-1,1,0,1,0,-1,1
2010,2010-09-19,BARI,CAG,0,-1,0,1,1,1,1,1,1,1,0
2010,2010-09-19,CES,LEC,1,-1,1,-1,1,-1,1,1,0,-1,-1
2010,2010-09-19,CHI,BRES,-1,0,-1,-1,-1,0,1,0,1,0,0
2010,2010-09-19,PAL,INT,-1,0,0,-1,0,1,0,-1,1,1,1
2010,2010-09-19,PAR,GEN,0,-1,1,1,-1,0,-1,-1,1,1,0
2010,2010-09-19,ROM,BOLG,0,1,1,0,1,0,0,0,0,1,1
2010,2010-09-19,SAM,NAP,-1,1,1,-1,1,-1,1,1,1,1,1
2010,2010-09-19,UDI,JUV,-1,1,-1,-1,-1,0,0,1,1,0,-1
2010,2010-09-22,BOLG,UDI,1,0,0,1,0,1,1,1,1,0,1
2010,2010-09-22,BRES,ROM,1,-1,1,-1,-1,0,-1,1,1,1,-1
2010,2010-09-22,CAG,SAM,0,1,0,1,1,0,1,1,1,1,1
2010,2010-09-22,CAT,CES,1,1,0,0,1,-1,0,1,1,1,0
2010,2010-09-22,GEN,FIO,0,1,1,0,1,1,0,1,0,1,1
2010,2010-09-22,INT,BARI,1,-1,-1,1,1,0,1,1,1,1,0
2010,2010-09-22,LAZ,MIL,0,1,0,1,0,0,0,1,0,-1,0
2010,2010-09-22,LEC,PAR,0,0,0,1,0,1,1,-1,0,0,1
2010,2010-09-22,NAP,CHI,-1,1,1,1,-1,1,1,1,-1,1,1
2010,2010-09-23,JUV,PAL,-1,1,1,-1,0,1,-1,-1,0,0,1
2010,2010-09-25,MIL,GEN,1,-1,1,0,1,1,-1,-1,-1,1,0
2010,2010-09-25,ROM,INT,1,-1,-1,1,1,1,1,0,1,1,-1
2010,2010-09-26,BARI,BRES,1,-1,0,0,-1,-1,1,-1,-1,-1,-1
2010,2010-09-26,CAT,BOLG,0,1,-1,1,0,0,-1,0,-1,0,-1
2010,2010-09-26,CES,NAP,-1,1,0,1,1,0,-1,1,-1,-1,1
2010,2010-09-26,CHI,LAZ,-1,0,-1,1,1,0,0,1,1,1,1
2010,2010-09-26,FIO,PAR,1,-1,-1,-1,-1,1,0,0,1,1,-1
2010,2010-09-26,JUV,CAG,1,1,-1,0,-1,1,1,0,1,-1,1
2010,2010-09-26,PAL,LEC,0,1,1,1,1,1,-1,1,-1,0,-1
2010,2010-09-26,SAM,UDI,0,1,1,0,0,0,1,0,0,1,1
2010,2010-10-02,PAR,MIL,-1,1,1,0,1,-1,1,0,1,1,1
2010,2010-10-02,UDI,CES,1,1,1,1,1,-1,0,1,1,0,-1
2010,2010-10-03,BOLG,SAM,0,-1,1,1,-1,1,-1,-1,1,1,1
2010,2010-10-03,CHI,CAG,0,-1,-1,-1,1,1,1,1,1,0,1
2010,2010-10-03,FIO,PAL,-1,-1,0,1,1,-1,-1,1,-1,1,0
2010,2010-10-03,GEN,BARI,1,1,1,1,1,1,-1,1,1,-1,-1
2010,2010-10-03,INT,JUV,0,1,-1,0,-1,1,-1,0,1,0,-1
2010,2010-10-03,LAZ,BRES,1,1,-1,0,-1,-1,1,-1,1,-1,1
2010,2010-10-03,LEC,CAT,1,1,-1,1,0,-1,-1,1,1,1,0
2010,2010-10-03,NAP,ROM,1,1,1,0,1,1,0,1,1,0,1
2010,2010-10-16,MIL,CHI,1,1,1,-1,-1,-1,1,1,0,0,1
2010,2010-10-16,ROM,GEN,1,0,1,-1,-1,-1,0,1,1,0,-1
2010,2010-10-17,BARI,LAZ,-1,-1,1,-1,1,1,1,0,1,1,0
2010,2010-10-17,BRES,UDI,-1,-1,-1,-1,1,1,1,0,1,1,1
2010,2010-10-17,CAG,INT,-1,0,1,-1,-1,0,1,0,1,1,0
2010,2010-10-17,CAT,NAP,0,1,1,-1,1,0,1,1,1,0,-1
2010,2010-10-17,CES,PAR,0,-1,1,1,1,0,1,1,0,-1,0
2010,2010-10-17,JUV,LEC,1,1,0,0,-1,0,0,1,0,1,-1
2010,2010-10-17,PAL,BOLG,1,1,1,1,-1,0,-1,-1,-1,1,1
2010,2010-10-17,SAM,FIO,1,1,1,1,0,1,-1,0,1,-1,1
2010,2010-10-23,FIO,BARI,1,-1,1,-1,-1,0,-1,-1,0,0,1
2010,2010-10-24,BOLG,JUV,0,-1,1,-1,1,0,0,1,0,1,-1
2010,2010-10-24,CHI,CES,1,-1,1,0,1,-1,1,1,1,1,1
2010,2010-10-24,GEN,CAT,1,1,0,0,-1,-1,1,1,0,1,1
2010,2010-10-24,INT,SAM,0,1,0,1,1,-1,0,1,-1,-1,0
2010,2010-10-24,LAZ,CAG,1,0,0,0,-1,0,0,1,0,-1,1
2010,2010-10-24,LEC,BRES,1,-1,0,-1,1,1,0,1,-1,0,0
2010,2010-10-24,PAR,ROM,0,-1,-1,0,0,1,0,-1,0,-1,0
2010,2010-10-24,UDI,PAL,1,0,1,0,1,-1,0,1,0,1,1
2010,2010-10-25,NAP,MIL,-1,0,1,-1,-1,-1,0,-1,1,0,-1
2010,2010-10-29,GEN,INT,-1,1,1,-1,0,1,-1,-1,0,-1,1
2010,2010-10-30,MIL,JUV,-1,-1,0,0,1,-1,-1,1,1,0,1
2010,2010-10-30,ROM,LEC,1,1,1,0,1,1,1,1,1,1,1
2010,2010-10-31,BARI,UDI,-1,1,1,-1,0,0,-1,-1,0,0,-1
2010,2010-10-31,BRES,NAP,-1,0,1,0,-1,1,-1,1,0,1,1
2010,2010-10-31,CAG,BOLG,1,0,1,1,1,0,-1,-1,1,0,1
2010,2010-10-31,CAT,FIO,0,0,0,-1,0,0,-1,1,1,0,1
2010,2010-10-31,CES,SAM,-1,1,1,-1,1,-1,-1,0,1,1,0
2010,2010-10-31,PAL,LAZ,-1,-1,0,0,0,-1,-1,1,1,-1,0
2010,2010-10-31,PAR,CHI,0,1,0,1,1,-1,-1,1,1,1,0
2010,2010-11-06,BOLG,LEC,1,-1,0,1,0,-1,1,1,0,1,0
2010,2010-11-06,INT,BRES,0,0,1,-1,1,1,1,1,-1,0,0
2010,2010-11-07,BARI,MIL,-1,-1,0,0,0,0,-1,-1,0,0,1
2010,2010-11-07,FIO,CHI,1,0,0,1,0,1,-1,-1,1,-1,1
2010,2010-11-07,JUV,CES,1,1,-1,-1,1,0,1,1,1,-1,-1
2010,2010-11-07,LAZ,ROM,-1,-1,-1,-1,1,1,-1,0,-1,1,0
2010,2010-11-07,NAP,PAR,1,0,1,1,0,1,1,1,1,1,1
2010,2010-11-07,PAL,GEN,1,-1,-1,-1,-1,-1,0,1,1,1,0
2010,2010-11-07,SAM,CAT,0,0,1,1,1,1,1,1,-1,1,1
2010,2010-11-07,UDI,CAG,0,-1,1,1,1,1,-1,1,-1,-1,1
2010,2010-11-10,BRES,JUV,0,1,1,-1,1,1,1,1,0,-1,1
